trace_id,row_index,item_id,agent_id,parent_id,event_type,timestamp,content_length_chars,token_count,steps_since_last_seen,seconds_since_last_seen,measured_latency_seconds,dag_completion_fraction,agent_depth,fan_out,sibling_count,is_dependency_of_sink,will_be_reused,event_type_model_call,event_type_tool_call,event_type_final_answer
run_sweep_4,35,ca5938b46a,subagent_lookup_7,planner,final_answer,2026-08-14T10:44:08.363903+00:00,242,70,-1,-1.0,,0.14285714285714285,1,1,14,False,0,0,0,1
run_sweep_4,36,12832b4359,subagent_lookup_9,planner,model_call,2026-08-14T10:44:10.735029+00:00,485,150,32,27.510937,27.510006,0.21428571428571427,1,1,14,False,0,1,0,0
run_sweep_4,37,a97f6d621b,subagent_lookup_9,planner,model_call,2026-08-14T10:44:10.735029+00:00,485,150,-1,-1.0,27.510006,0.21428571428571427,1,1,14,False,0,1,0,0
run_sweep_4,38,780dcc04cf,subagent_lookup_9,planner,model_call,2026-08-14T10:44:10.735029+00:00,485,150,-1,-1.0,27.510006,0.21428571428571427,1,1,14,False,0,1,0,0
run_sweep_4,39,4927e36072,subagent_lookup_9,planner,final_answer,2026-08-14T10:44:10.735719+00:00,194,51,-1,-1.0,,0.21428571428571427,1,1,14,False,0,0,0,1
run_sweep_4,40,42c8f744dc,subagent_lookup_13,planner,model_call,2026-08-14T10:44:13.280760+00:00,563,143,34,28.606064,28.605426,0.2857142857142857,1,1,14,False,0,1,0,0
run_sweep_4,41,a381993d5c,subagent_lookup_13,planner,model_call,2026-08-14T10:44:13.280760+00:00,563,143,-1,-1.0,28.605426,0.2857142857142857,1,1,14,False,0,1,0,0
run_sweep_4,42,5b1f025f3b,subagent_lookup_13,planner,model_call,2026-08-14T10:44:13.280760+00:00,563,143,12,7.617204,28.605426,0.2857142857142857,1,1,14,False,0,1,0,0
run_sweep_4,43,b33c70e3d7,subagent_lookup_13,planner,final_answer,2026-08-14T10:44:13.281234+00:00,312,75,-1,-1.0,,0.2857142857142857,1,1,14,False,0,0,0,1
run_sweep_4,44,f60f8af2da,subagent_lookup_1,planner,model_call,2026-08-14T10:44:16.203779+00:00,672,200,34,24.588898,24.588538,0.35714285714285715,1,1,14,False,0,1,0,0
run_sweep_4,45,905d4174cb,subagent_lookup_1,planner,model_call,2026-08-14T10:44:16.203779+00:00,672,200,-1,-1.0,24.588538,0.35714285714285715,1,1,14,False,0,1,0,0
run_sweep_4,46,87f5a667d5,subagent_lookup_1,planner,model_call,2026-08-14T10:44:16.203779+00:00,672,200,-1,-1.0,24.588538,0.35714285714285715,1,1,14,False,0,1,0,0
run_sweep_4,47,0abb0ac4ca,subagent_lookup_1,planner,final_answer,2026-08-14T10:44:16.204451+00:00,261,66,-1,-1.0,,0.35714285714285715,1,1,14,False,0,0,0,1
run_sweep_4,48,ad2bb0df05,subagent_lookup_10,planner,model_call,2026-08-14T10:44:18.632897+00:00,563,144,36,25.574563,25.574085,0.42857142857142855,1,1,14,False,0,1,0,0
run_sweep_4,49,e0011ab024,subagent_lookup_10,planner,model_call,2026-08-14T10:44:18.632897+00:00,563,144,-1,-1.0,25.574085,0.42857142857142855,1,1,14,False,0,1,0,0
run_sweep_4,50,5b1f025f3b,subagent_lookup_10,planner,model_call,2026-08-14T10:44:18.632897+00:00,563,144,8,5.352137,25.574085,0.42857142857142855,1,1,14,False,0,1,0,0
run_sweep_4,51,a6e73a62c6,subagent_lookup_10,planner,tool_call,2026-08-14T10:44:18.633369+00:00,69,22,-1,-1.0,,0.42857142857142855,1,1,14,False,0,0,1,0
run_sweep_4,52,557bad71c8,subagent_lookup_8,planner,model_call,2026-08-14T10:44:20.164412+00:00,546,170,38,25.26432,25.264064,0.42857142857142855,1,1,14,False,0,1,0,0
run_sweep_4,53,fd561e6f82,subagent_lookup_8,planner,model_call,2026-08-14T10:44:20.164412+00:00,546,170,-1,-1.0,25.264064,0.42857142857142855,1,1,14,False,0,1,0,0
run_sweep_4,54,c437134401,subagent_lookup_8,planner,model_call,2026-08-14T10:44:20.164412+00:00,546,170,-1,-1.0,25.264064,0.42857142857142855,1,1,14,False,0,1,0,0
run_sweep_4,55,2d472b1c09,subagent_lookup_8,planner,final_answer,2026-08-14T10:44:20.164996+00:00,120,37,-1,-1.0,,0.42857142857142855,1,1,14,False,0,0,0,1
run_sweep_4,56,0f0927060b,subagent_lookup_12,planner,model_call,2026-08-14T10:44:26.112961+00:00,561,144,40,29.992641,29.992362,0.5,1,1,14,False,0,1,0,0
run_sweep_4,57,25fa62c282,subagent_lookup_12,planner,model_call,2026-08-14T10:44:26.112961+00:00,561,144,-1,-1.0,29.992362,0.5,1,1,14,False,0,1,0,0
run_sweep_4,58,5b1f025f3b,subagent_lookup_12,planner,model_call,2026-08-14T10:44:26.112961+00:00,561,144,8,7.480064,29.992362,0.5,1,1,14,False,0,1,0,0
run_sweep_4,59,a33687d311,subagent_lookup_12,planner,final_answer,2026-08-14T10:44:26.113300+00:00,951,197,-1,-1.0,,0.5,1,1,14,False,0,0,0,1
run_sweep_4,60,41294b5df9,subagent_lookup_5,planner,model_call,2026-08-14T10:44:29.148571+00:00,539,153,42,30.990618,30.990242,0.5714285714285714,1,1,14,False,0,1,0,0
run_sweep_4,61,59f19a2709,subagent_lookup_5,planner,model_call,2026-08-14T10:44:29.148571+00:00,539,153,-1,-1.0,30.990242,0.5714285714285714,1,1,14,False,0,1,0,0
run_sweep_4,62,9d89fdc4eb,subagent_lookup_5,planner,model_call,2026-08-14T10:44:29.148571+00:00,539,153,-1,-1.0,30.990242,0.5714285714285714,1,1,14,False,0,1,0,0
run_sweep_4,63,1931167a82,subagent_lookup_5,planner,final_answer,2026-08-14T10:44:29.148794+00:00,461,96,-1,-1.0,,0.5714285714285714,1,1,14,False,0,0,0,1
run_sweep_4,64,dfef624a04,subagent_lookup_6,planner,model_call,2026-08-14T10:44:31.265472+00:00,510,129,44,32.002086,32.001377,0.6428571428571429,1,1,14,False,0,1,0,0
run_sweep_4,65,ea059d38a4,subagent_lookup_6,planner,model_call,2026-08-14T10:44:31.265472+00:00,510,129,-1,-1.0,32.001377,0.6428571428571429,1,1,14,False,0,1,0,0
run_sweep_4,66,5b1f025f3b,subagent_lookup_6,planner,model_call,2026-08-14T10:44:31.265472+00:00,510,129,8,5.152511,32.001377,0.6428571428571429,1,1,14,False,1,1,0,0
run_sweep_4,67,b81a7b9140,subagent_lookup_6,planner,final_answer,2026-08-14T10:44:31.265678+00:00,361,74,-1,-1.0,,0.6428571428571429,1,1,14,False,0,0,0,1
run_sweep_4,68,5a9dda44c7,subagent_lookup_3,planner,model_call,2026-08-14T10:44:33.075964+00:00,565,144,46,32.582195,32.581715,0.7142857142857143,1,1,14,False,0,1,0,0
run_sweep_4,69,6c067e9933,subagent_lookup_3,planner,model_call,2026-08-14T10:44:33.075964+00:00,565,144,-1,-1.0,32.581715,0.7142857142857143,1,1,14,False,0,1,0,0
run_sweep_4,70,5b1f025f3b,subagent_lookup_3,planner,model_call,2026-08-14T10:44:33.075964+00:00,565,144,4,1.810492,32.581715,0.7142857142857143,1,1,14,False,0,1,0,0
run_sweep_4,71,952ca07fce,subagent_lookup_3,planner,final_answer,2026-08-14T10:44:33.076286+00:00,255,53,-1,-1.0,,0.7142857142857143,1,1,14,False,0,0,0,1
run_sweep_4,72,5c3096557e,subagent_lookup_0,planner,model_call,2026-08-14T10:44:35.447845+00:00,700,222,48,33.382602,33.382306,0.7857142857142857,1,1,14,False,0,1,0,0
run_sweep_4,73,e582790fdd,subagent_lookup_0,planner,model_call,2026-08-14T10:44:35.447845+00:00,700,222,-1,-1.0,33.382306,0.7857142857142857,1,1,14,False,0,1,0,0
run_sweep_4,74,3e89745158,subagent_lookup_0,planner,model_call,2026-08-14T10:44:35.447845+00:00,700,222,-1,-1.0,33.382306,0.7857142857142857,1,1,14,False,0,1,0,0
run_sweep_4,75,119333213c,subagent_lookup_0,planner,final_answer,2026-08-14T10:44:35.448249+00:00,207,69,-1,-1.0,,0.7857142857142857,1,1,14,False,0,0,0,1
run_sweep_4,76,86b9d44891,subagent_lookup_11,planner,model_call,2026-08-14T10:44:36.565341+00:00,425,117,50,33.728227,33.727713,0.8571428571428571,1,1,14,False,0,1,0,0
run_sweep_4,77,c5a4485f5e,subagent_lookup_11,planner,model_call,2026-08-14T10:44:36.565341+00:00,425,117,-1,-1.0,33.727713,0.8571428571428571,1,1,14,False,0,1,0,0
run_sweep_4,78,9d89fdc4eb,subagent_lookup_11,planner,model_call,2026-08-14T10:44:36.565341+00:00,425,117,16,7.41677,33.727713,0.8571428571428571,1,1,14,False,0,1,0,0
run_sweep_4,79,acb22a3e57,subagent_lookup_11,planner,final_answer,2026-08-14T10:44:36.565607+00:00,137,30,-1,-1.0,,0.8571428571428571,1,1,14,False,0,0,0,1
run_sweep_4,80,ad2bb0df05,subagent_lookup_10,planner,model_call,2026-08-14T10:44:39.816058+00:00,1312,321,32,21.183161,21.182689,0.9285714285714286,1,1,14,False,0,1,0,0
run_sweep_4,81,e0011ab024,subagent_lookup_10,planner,model_call,2026-08-14T10:44:39.816058+00:00,1312,321,32,21.183161,21.182689,0.9285714285714286,1,1,14,False,0,1,0,0
run_sweep_4,82,5b1f025f3b,subagent_lookup_10,planner,model_call,2026-08-14T10:44:39.816058+00:00,1312,321,12,6.740094,21.182689,0.9285714285714286,1,1,14,False,1,1,0,0
run_sweep_4,83,2764c7f487,subagent_lookup_10,planner,model_call,2026-08-14T10:44:39.816058+00:00,1312,321,-1,-1.0,21.182689,0.9285714285714286,1,1,14,False,0,1,0,0
run_sweep_4,84,5b1f025f3b,subagent_lookup_10,planner,model_call,2026-08-14T10:44:39.816058+00:00,1312,321,2,0.0,21.182689,0.9285714285714286,1,1,14,False,0,1,0,0
run_sweep_4,85,6f7cdeef00,subagent_lookup_10,planner,final_answer,2026-08-14T10:44:39.816367+00:00,365,90,-1,-1.0,,0.9285714285714286,1,1,14,False,0,0,0,1
run_sweep_4,86,0b963099c5,synthesizer,planner,model_call,2026-08-14T10:44:46.990103+00:00,5106,1205,-1,-1.0,,1.0,1,0,14,False,0,1,0,0
run_sweep_4,87,23f778b3a6,synthesizer,planner,final_answer,2026-08-14T10:44:46.990478+00:00,578,134,-1,-1.0,,1.0,1,0,14,False,0,0,0,1
run_sweep_5,0,a28d2c8454,subagent_lookup_2,planner,model_call,2026-08-14T10:44:48.342455+00:00,108,29,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,1,547a7c7e4b,subagent_lookup_2,planner,tool_call,2026-08-14T10:44:48.343078+00:00,37,12,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,2,72711c37a0,subagent_lookup_10,planner,model_call,2026-08-14T10:44:49.021358+00:00,110,27,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,3,1dce146f88,subagent_lookup_10,planner,tool_call,2026-08-14T10:44:49.021934+00:00,39,10,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,4,9293a167cb,subagent_lookup_4,planner,model_call,2026-08-14T10:44:49.746339+00:00,110,28,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,5,913da1810b,subagent_lookup_4,planner,tool_call,2026-08-14T10:44:49.746944+00:00,39,11,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,6,34f9fda711,subagent_lookup_12,planner,model_call,2026-08-14T10:44:50.475300+00:00,109,27,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,7,d2be359a91,subagent_lookup_12,planner,tool_call,2026-08-14T10:44:50.475813+00:00,34,9,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,8,7971b08655,subagent_lookup_3,planner,model_call,2026-08-14T10:44:51.166681+00:00,114,28,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,9,498885aefa,subagent_lookup_3,planner,tool_call,2026-08-14T10:44:51.166949+00:00,39,9,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,10,be086078d6,subagent_lookup_9,planner,model_call,2026-08-14T10:44:51.961296+00:00,123,32,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,11,562482d56b,subagent_lookup_9,planner,tool_call,2026-08-14T10:44:51.961646+00:00,46,12,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,12,9d642733bb,subagent_lookup_5,planner,model_call,2026-08-14T10:44:52.853988+00:00,109,28,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,13,cd14d00b73,subagent_lookup_5,planner,tool_call,2026-08-14T10:44:52.854777+00:00,38,13,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,14,f286acf0c4,subagent_lookup_1,planner,model_call,2026-08-14T10:44:53.629739+00:00,111,28,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,15,26a7d72539,subagent_lookup_1,planner,tool_call,2026-08-14T10:44:53.630352+00:00,40,11,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,16,068abb2e04,subagent_lookup_11,planner,model_call,2026-08-14T10:44:54.434306+00:00,110,29,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,17,4b99304316,subagent_lookup_11,planner,tool_call,2026-08-14T10:44:54.434683+00:00,35,11,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,18,4fd1ee7f3b,subagent_lookup_8,planner,model_call,2026-08-14T10:44:55.136925+00:00,111,29,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,19,b351bd7a62,subagent_lookup_8,planner,tool_call,2026-08-14T10:44:55.137337+00:00,27,9,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,20,b7fd5c9e0b,subagent_lookup_13,planner,model_call,2026-08-14T10:44:55.911979+00:00,107,29,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,21,b258be7931,subagent_lookup_13,planner,tool_call,2026-08-14T10:44:55.912510+00:00,36,11,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,22,27305a1e74,subagent_lookup_6,planner,model_call,2026-08-14T10:44:56.723350+00:00,107,30,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,23,1a31ce9401,subagent_lookup_6,planner,tool_call,2026-08-14T10:44:56.723748+00:00,28,12,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,24,776533c86d,subagent_lookup_0,planner,model_call,2026-08-14T10:44:57.699159+00:00,112,30,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,25,baa4706bf7,subagent_lookup_0,planner,tool_call,2026-08-14T10:44:57.699755+00:00,41,12,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,26,d5cc74f611,subagent_lookup_7,planner,model_call,2026-08-14T10:44:58.436528+00:00,113,29,-1,-1.0,,0.0,1,1,16,False,0,1,0,0
run_sweep_5,27,5d72ea573d,subagent_lookup_7,planner,tool_call,2026-08-14T10:44:58.437281+00:00,35,9,-1,-1.0,,0.0,1,1,16,False,0,0,1,0
run_sweep_5,28,a28d2c8454,subagent_lookup_2,planner,model_call,2026-08-14T10:45:06.635784+00:00,1633,383,28,18.293329,18.292706,0.0,1,1,16,False,0,1,0,0
run_sweep_5,29,55e2b37cd7,subagent_lookup_2,planner,model_call,2026-08-14T10:45:06.635784+00:00,1633,383,-1,-1.0,18.292706,0.0,1,1,16,False,0,1,0,0
run_sweep_5,30,be222c4b88,subagent_lookup_2,planner,model_call,2026-08-14T10:45:06.635784+00:00,1633,383,-1,-1.0,18.292706,0.0,1,1,16,False,0,1,0,0
run_sweep_5,31,3904c09548,subagent_lookup_2,planner,final_answer,2026-08-14T10:45:06.636155+00:00,1358,272,-1,-1.0,,0.0,1,1,16,False,0,0,0,1
run_sweep_5,32,72711c37a0,subagent_lookup_10,planner,model_call,2026-08-14T10:45:13.297967+00:00,1651,377,30,24.276609,24.276033,0.0625,1,1,16,False,0,1,0,0
run_sweep_5,33,b142510f4c,subagent_lookup_10,planner,model_call,2026-08-14T10:45:13.297967+00:00,1651,377,-1,-1.0,24.276033,0.0625,1,1,16,False,0,1,0,0
run_sweep_5,34,f1c9ef1d95,subagent_lookup_10,planner,model_call,2026-08-14T10:45:13.297967+00:00,1651,377,-1,-1.0,24.276033,0.0625,1,1,16,False,0,1,0,0
run_sweep_5,35,3ad4961053,subagent_lookup_10,planner,final_answer,2026-08-14T10:45:13.298274+00:00,1095,218,-1,-1.0,,0.0625,1,1,16,False,0,0,0,1
run_sweep_5,36,9293a167cb,subagent_lookup_4,planner,model_call,2026-08-14T10:45:16.330012+00:00,1711,413,32,26.583673,26.583068,0.125,1,1,16,False,0,1,0,0
run_sweep_5,37,71593061d2,subagent_lookup_4,planner,model_call,2026-08-14T10:45:16.330012+00:00,1711,413,-1,-1.0,26.583068,0.125,1,1,16,False,0,1,0,0
run_sweep_5,38,156cb1ec48,subagent_lookup_4,planner,model_call,2026-08-14T10:45:16.330012+00:00,1711,413,-1,-1.0,26.583068,0.125,1,1,16,False,0,1,0,0
run_sweep_5,39,58c2e8aadb,subagent_lookup_4,planner,final_answer,2026-08-14T10:45:16.330315+00:00,502,86,-1,-1.0,,0.125,1,1,16,False,0,0,0,1
run_sweep_5,40,34f9fda711,subagent_lookup_12,planner,model_call,2026-08-14T10:45:23.846418+00:00,1642,347,34,33.371118,33.370605,0.1875,1,1,16,False,0,1,0,0
run_sweep_5,41,f27d792c8d,subagent_lookup_12,planner,model_call,2026-08-14T10:45:23.846418+00:00,1642,347,-1,-1.0,33.370605,0.1875,1,1,16,False,0,1,0,0
run_sweep_5,42,ee41ed9f02,subagent_lookup_12,planner,model_call,2026-08-14T10:45:23.846418+00:00,1642,347,-1,-1.0,33.370605,0.1875,1,1,16,False,0,1,0,0
run_sweep_5,43,4fd2c37ff0,subagent_lookup_12,planner,final_answer,2026-08-14T10:45:23.848461+00:00,1106,198,-1,-1.0,,0.1875,1,1,16,False,0,0,0,1
run_sweep_5,44,be086078d6,subagent_lookup_9,planner,model_call,2026-08-14T10:45:26.148381+00:00,615,168,34,34.187085,34.186735,0.25,1,1,16,False,0,1,0,0
run_sweep_5,45,49f6791224,subagent_lookup_9,planner,model_call,2026-08-14T10:45:26.148381+00:00,615,168,-1,-1.0,34.186735,0.25,1,1,16,False,0,1,0,0
run_sweep_5,46,9e95d4e962,subagent_lookup_9,planner,model_call,2026-08-14T10:45:26.148381+00:00,615,168,-1,-1.0,34.186735,0.25,1,1,16,False,0,1,0,0
run_sweep_5,47,da5acd42f6,subagent_lookup_9,planner,final_answer,2026-08-14T10:45:26.148736+00:00,312,60,-1,-1.0,,0.25,1,1,16,False,0,0,0,1
run_sweep_5,48,7971b08655,subagent_lookup_3,planner,model_call,2026-08-14T10:45:36.246862+00:00,1650,376,40,45.080181,45.079913,0.3125,1,1,16,False,0,1,0,0
run_sweep_5,49,45c47cba05,subagent_lookup_3,planner,model_call,2026-08-14T10:45:36.246862+00:00,1650,376,-1,-1.0,45.079913,0.3125,1,1,16,False,0,1,0,0
run_sweep_5,50,978420441c,subagent_lookup_3,planner,model_call,2026-08-14T10:45:36.246862+00:00,1650,376,-1,-1.0,45.079913,0.3125,1,1,16,False,0,1,0,0
run_sweep_5,51,609546bcd4,subagent_lookup_3,planner,final_answer,2026-08-14T10:45:36.248152+00:00,1160,240,-1,-1.0,,0.3125,1,1,16,False,0,0,0,1
run_sweep_5,52,9d642733bb,subagent_lookup_5,planner,model_call,2026-08-14T10:45:38.566878+00:00,577,167,40,45.71289,45.712101,0.375,1,1,16,False,0,1,0,0
run_sweep_5,53,61daa371ac,subagent_lookup_5,planner,model_call,2026-08-14T10:45:38.566878+00:00,577,167,-1,-1.0,45.712101,0.375,1,1,16,False,0,1,0,0
run_sweep_5,54,0c0fe5fe72,subagent_lookup_5,planner,model_call,2026-08-14T10:45:38.566878+00:00,577,167,-1,-1.0,45.712101,0.375,1,1,16,False,0,1,0,0
run_sweep_5,55,5b9d0978ed,subagent_lookup_5,planner,final_answer,2026-08-14T10:45:38.567384+00:00,318,67,-1,-1.0,,0.375,1,1,16,False,0,0,0,1
run_sweep_5,56,f286acf0c4,subagent_lookup_1,planner,model_call,2026-08-14T10:45:41.138391+00:00,587,164,42,47.508652,47.508039,0.4375,1,1,16,False,0,1,0,0
run_sweep_5,57,4ce6bcfacd,subagent_lookup_1,planner,model_call,2026-08-14T10:45:41.138391+00:00,587,164,-1,-1.0,47.508039,0.4375,1,1,16,False,0,1,0,0
run_sweep_5,58,f30bd09dd2,subagent_lookup_1,planner,model_call,2026-08-14T10:45:41.138391+00:00,587,164,-1,-1.0,47.508039,0.4375,1,1,16,False,0,1,0,0
run_sweep_5,59,083334cd8d,subagent_lookup_1,planner,final_answer,2026-08-14T10:45:41.139538+00:00,318,69,-1,-1.0,,0.4375,1,1,16,False,0,0,0,1
run_sweep_5,60,068abb2e04,subagent_lookup_11,planner,model_call,2026-08-14T10:45:43.168041+00:00,569,163,44,48.733735,48.733358,0.5,1,1,16,False,0,1,0,0
run_sweep_5,61,fa7262a851,subagent_lookup_11,planner,model_call,2026-08-14T10:45:43.168041+00:00,569,163,-1,-1.0,48.733358,0.5,1,1,16,False,0,1,0,0
run_sweep_5,62,63cb579bf0,subagent_lookup_11,planner,model_call,2026-08-14T10:45:43.168041+00:00,569,163,-1,-1.0,48.733358,0.5,1,1,16,False,0,1,0,0
run_sweep_5,63,86857b79db,subagent_lookup_11,planner,final_answer,2026-08-14T10:45:43.168738+00:00,260,56,-1,-1.0,,0.5,1,1,16,False,0,0,0,1
run_sweep_5,64,4fd1ee7f3b,subagent_lookup_8,planner,model_call,2026-08-14T10:45:45.602859+00:00,548,157,46,50.465934,50.465522,0.5625,1,1,16,False,0,1,0,0
run_sweep_5,65,b5aa8da159,subagent_lookup_8,planner,model_call,2026-08-14T10:45:45.602859+00:00,548,157,-1,-1.0,50.465522,0.5625,1,1,16,False,0,1,0,0
run_sweep_5,66,e56738bf00,subagent_lookup_8,planner,model_call,2026-08-14T10:45:45.602859+00:00,548,157,-1,-1.0,50.465522,0.5625,1,1,16,False,0,1,0,0
run_sweep_5,67,b351bd7a62,subagent_lookup_8,planner,tool_call,2026-08-14T10:45:45.603543+00:00,27,9,48,50.466206,,0.5625,1,1,16,False,0,0,1,0
run_sweep_5,68,b7fd5c9e0b,subagent_lookup_13,planner,model_call,2026-08-14T10:45:46.854553+00:00,569,162,48,50.942574,50.942043,0.5625,1,1,16,False,0,1,0,0
run_sweep_5,69,1349c1fb09,subagent_lookup_13,planner,model_call,2026-08-14T10:45:46.854553+00:00,569,162,-1,-1.0,50.942043,0.5625,1,1,16,False,0,1,0,0
run_sweep_5,70,7bddae6f58,subagent_lookup_13,planner,model_call,2026-08-14T10:45:46.854553+00:00,569,162,-1,-1.0,50.942043,0.5625,1,1,16,False,0,1,0,0
run_sweep_5,71,c01f075cf2,subagent_lookup_13,planner,final_answer,2026-08-14T10:45:46.855195+00:00,117,24,-1,-1.0,,0.5625,1,1,16,False,0,0,0,1
run_sweep_5,72,27305a1e74,subagent_lookup_6,planner,model_call,2026-08-14T10:45:50.968067+00:00,549,164,50,54.244717,54.244319,0.625,1,1,16,False,0,1,0,0
run_sweep_5,73,5ef0125740,subagent_lookup_6,planner,model_call,2026-08-14T10:45:50.968067+00:00,549,164,-1,-1.0,54.244319,0.625,1,1,16,False,0,1,0,0
run_sweep_5,74,c318d347d9,subagent_lookup_6,planner,model_call,2026-08-14T10:45:50.968067+00:00,549,164,-1,-1.0,54.244319,0.625,1,1,16,False,0,1,0,0
run_sweep_5,75,dd487ed46b,subagent_lookup_6,planner,final_answer,2026-08-14T10:45:50.968584+00:00,501,105,-1,-1.0,,0.625,1,1,16,False,0,0,0,1
run_sweep_5,76,776533c86d,subagent_lookup_0,planner,model_call,2026-08-14T10:45:52.067314+00:00,589,167,52,54.368155,54.367559,0.6875,1,1,16,False,0,1,0,0
run_sweep_5,77,3383d93d61,subagent_lookup_0,planner,model_call,2026-08-14T10:45:52.067314+00:00,589,167,-1,-1.0,54.367559,0.6875,1,1,16,False,0,1,0,0
run_sweep_5,78,b8c9f78a48,subagent_lookup_0,planner,model_call,2026-08-14T10:45:52.067314+00:00,589,167,-1,-1.0,54.367559,0.6875,1,1,16,False,0,1,0,0
run_sweep_5,79,9384e68f02,subagent_lookup_0,planner,final_answer,2026-08-14T10:45:52.067663+00:00,114,30,-1,-1.0,,0.6875,1,1,16,False,0,0,0,1
run_sweep_5,80,d5cc74f611,subagent_lookup_7,planner,model_call,2026-08-14T10:46:02.681559+00:00,572,157,54,64.245031,64.244278,0.75,1,1,16,False,0,1,0,0
run_sweep_5,81,5309dca5ee,subagent_lookup_7,planner,model_call,2026-08-14T10:46:02.681559+00:00,572,157,-1,-1.0,64.244278,0.75,1,1,16,False,0,1,0,0
run_sweep_5,82,de15e2006a,subagent_lookup_7,planner,model_call,2026-08-14T10:46:02.681559+00:00,572,157,-1,-1.0,64.244278,0.75,1,1,16,False,0,1,0,0
run_sweep_5,83,17862e3981,subagent_lookup_7,planner,final_answer,2026-08-14T10:46:02.681924+00:00,1899,371,-1,-1.0,,0.75,1,1,16,False,0,0,0,1
run_sweep_5,84,244d0b1caf,subagent_lookup_14,planner,model_call,2026-08-14T10:46:03.440859+00:00,125,30,-1,-1.0,,0.8125,1,1,16,False,0,1,0,0
run_sweep_5,85,9a6fd44b6b,subagent_lookup_14,planner,tool_call,2026-08-14T10:46:03.441217+00:00,54,13,-1,-1.0,,0.8125,1,1,16,False,0,0,1,0
run_sweep_5,86,e8a6e1f7e2,subagent_lookup_15,planner,model_call,2026-08-14T10:46:04.238844+00:00,115,32,-1,-1.0,,0.8125,1,1,16,False,0,1,0,0
run_sweep_5,87,57eb45a7ba,subagent_lookup_15,planner,tool_call,2026-08-14T10:46:04.239099+00:00,44,15,-1,-1.0,,0.8125,1,1,16,False,0,0,1,0
run_sweep_5,88,4fd1ee7f3b,subagent_lookup_8,planner,model_call,2026-08-14T10:46:13.921118+00:00,2363,561,24,28.318259,28.317575,0.8125,1,1,16,False,0,1,0,0
run_sweep_5,89,b5aa8da159,subagent_lookup_8,planner,model_call,2026-08-14T10:46:13.921118+00:00,2363,561,24,28.318259,28.317575,0.8125,1,1,16,False,0,1,0,0
run_sweep_5,90,e56738bf00,subagent_lookup_8,planner,model_call,2026-08-14T10:46:13.921118+00:00,2363,561,24,28.318259,28.317575,0.8125,1,1,16,False,0,1,0,0
run_sweep_5,91,60258b26ae,subagent_lookup_8,planner,model_call,2026-08-14T10:46:13.921118+00:00,2363,561,-1,-1.0,28.317575,0.8125,1,1,16,False,0,1,0,0
run_sweep_5,92,f808a5ea6f,subagent_lookup_8,planner,model_call,2026-08-14T10:46:13.921118+00:00,2363,561,-1,-1.0,28.317575,0.8125,1,1,16,False,0,1,0,0
run_sweep_5,93,0b4b931bf1,subagent_lookup_8,planner,final_answer,2026-08-14T10:46:13.921555+00:00,1275,257,-1,-1.0,,0.8125,1,1,16,False,0,0,0,1
run_sweep_5,94,244d0b1caf,subagent_lookup_14,planner,model_call,2026-08-14T10:46:20.784384+00:00,1706,366,10,17.343525,17.343167,0.875,1,1,16,False,0,1,0,0
run_sweep_5,95,7420f7dd99,subagent_lookup_14,planner,model_call,2026-08-14T10:46:20.784384+00:00,1706,366,-1,-1.0,17.343167,0.875,1,1,16,False,0,1,0,0
run_sweep_5,96,4c2ddf8b20,subagent_lookup_14,planner,model_call,2026-08-14T10:46:20.784384+00:00,1706,366,-1,-1.0,17.343167,0.875,1,1,16,False,0,1,0,0
